time,amount
2017-09-01 11:14:13,19.9799995422
2017-09-01 11:14:16,16.9899997711
2017-09-01 11:14:16,25.5699996948
2017-09-01 11:14:18,70.7699966431
2017-09-01 11:14:18,180.690002441
2017-09-01 11:14:18,9.89999961853
2017-09-01 11:14:18,24.9500007629
2017-09-01 11:14:18,24.9899997711
2017-09-01 11:14:19,3.97000002861
2017-09-01 11:14:21,60.0
2017-09-01 11:14:22,1099.98999023
2017-09-01 11:14:22,159.990005493
2017-09-01 11:14:24,571.799987793
2017-09-01 11:14:25,429.0
2017-09-01 11:14:25,39.9799995422
2017-09-01 11:14:27,89.9899978638
2017-09-01 11:14:30,67.9000015259
2017-09-01 11:14:35,179.880004883
2017-09-01 11:14:36,335.480010986
2017-09-01 11:14:37,17.3099994659
2017-09-01 11:14:39,139.990005493
2017-09-01 11:14:42,36.1800003052
2017-09-01 11:14:42,17.1599998474
2017-09-01 11:14:42,13.9899997711
2017-09-01 11:14:42,18.9699993134
2017-09-01 11:14:42,20.1900005341
2017-09-01 11:14:42,15.9899997711
2017-09-01 11:14:43,9.86999988556
2017-09-01 11:14:43,3.28999996185
2017-09-01 11:14:43,6.5
2017-09-01 11:14:45,11.9899997711
2017-09-01 11:14:45,27.5900001526
2017-09-01 11:14:48,20.4300003052
2017-09-01 11:14:50,14.0200004578
2017-09-01 11:14:51,192.5
2017-09-01 11:14:53,2.99000000954
2017-09-01 11:14:53,34.9000015259
2017-09-01 11:14:56,4.98999977112
2017-09-01 11:14:56,71.1600036621
2017-09-01 11:14:58,13.8999996185
2017-09-01 11:14:58,4.98999977112
2017-09-01 11:15:00,12.9099998474
2017-09-01 11:15:03,19.0
2017-09-01 11:15:03,430.290008545
2017-09-01 11:15:05,33.9199981689
2017-09-01 11:15:08,21.2900009155
2017-09-01 11:15:09,49.9900016785
2017-09-01 11:15:09,237.0
2017-09-01 11:15:09,53.0
2017-09-01 11:15:10,19.0
2017-09-01 11:15:10,0.0
2017-09-01 11:15:10,99.9800033569
2017-09-01 11:15:12,7.98999977112
2017-09-01 11:15:13,10.9899997711
2017-09-01 11:15:13,11.9899997711
2017-09-01 11:15:13,1.0
2017-09-01 11:15:15,49.9900016785
2017-09-01 11:15:15,435.0
2017-09-01 11:15:15,6.19999980927
2017-09-01 11:15:15,59.9900016785
2017-09-01 11:15:20,69.0
2017-09-01 11:15:20,4.98999977112
2017-09-01 11:15:21,9.88000011444
2017-09-01 11:15:21,11.8999996185
2017-09-01 11:15:22,149.0
2017-09-01 11:15:23,2.20000004768
2017-09-01 11:15:23,26.9899997711
2017-09-01 11:15:23,19.9799995422
2017-09-01 11:15:23,3.28999996185
2017-09-01 11:15:25,7.98999977112
2017-09-01 11:15:27,139.990005493
2017-09-01 11:15:28,3.50999999046
2017-09-01 11:15:28,246.990005493
2017-09-01 11:15:29,13.1599998474
2017-09-01 11:15:29,10.8199996948
2017-09-01 11:15:30,23.6700000763
2017-09-01 11:15:30,9.01000022888
2017-09-01 11:15:30,8.98999977112
2017-09-01 11:15:37,49.9900016785
2017-09-01 11:15:43,9.97000026703
2017-09-01 11:15:43,46.9000015259
2017-09-01 11:15:43,10.9899997711
2017-09-01 11:15:43,3.99000000954
2017-09-01 11:15:43,39.7799987793
2017-09-01 11:15:45,49.9900016785
2017-09-01 11:15:46,19.0
2017-09-01 11:15:49,4.98000001907
2017-09-01 11:15:49,9.97999954224
2017-09-01 11:15:49,4.90000009537
2017-09-01 11:15:49,4.80000019073
2017-09-01 11:15:49,4.98999977112
2017-09-01 11:15:49,20.9699993134
2017-09-01 11:15:50,159.899993896
2017-09-01 11:15:51,219.059997559
2017-09-01 11:15:53,398.0
2017-09-01 11:15:53,29.9899997711
2017-09-01 11:15:55,14.9899997711
2017-09-01 11:15:55,59.9900016785
2017-09-01 11:15:56,25.5699996948
2017-09-01 11:15:58,8.98999977112
2017-09-01 11:15:58,15.9899997711
2017-09-01 11:16:01,11.8999996185
2017-09-01 11:16:01,17.8999996185
2017-09-01 11:16:03,19.0
2017-09-01 11:16:04,12.9899997711
2017-09-01 11:16:07,19.0
2017-09-01 11:16:09,31.4500007629
2017-09-01 11:16:12,16.9899997711
2017-09-01 11:16:13,6.5
2017-09-01 11:16:13,130.0
2017-09-01 11:16:13,1.99000000954
2017-09-01 11:16:13,124.069999695
2017-09-01 11:16:15,12.3599996567
2017-09-01 11:16:15,4.40000009537
2017-09-01 11:16:15,4.94000005722
2017-09-01 11:16:16,149.979995728
2017-09-01 11:16:16,128.990005493
2017-09-01 11:16:16,142.0
2017-09-01 11:16:16,349.989990234
2017-09-01 11:16:18,1.99000000954
2017-09-01 11:16:18,247.0
2017-09-01 11:16:19,64.5800018311
2017-09-01 11:16:20,29.9899997711
2017-09-01 11:16:24,149.990005493
2017-09-01 11:16:25,379.989990234
2017-09-01 11:16:25,6.48000001907
2017-09-01 11:16:27,6.88999986649
2017-09-01 11:16:31,19.0
2017-09-01 11:16:34,24.9899997711
2017-09-01 11:16:34,82.8700027466
2017-09-01 11:16:35,199.990005493
2017-09-01 11:16:36,3.04999995232
2017-09-01 11:16:38,18.5900001526
2017-09-01 11:16:41,69.9899978638
2017-09-01 11:16:41,39.9900016785
2017-09-01 11:16:41,17.8700008392
2017-09-01 11:16:42,239.0
2017-09-01 11:16:42,62.9900016785
2017-09-01 11:16:42,29.9899997711
2017-09-01 11:16:42,24.9899997711
2017-09-01 11:16:47,19.8999996185
2017-09-01 11:16:47,3.99000000954
2017-09-01 11:16:47,2.99000000954
2017-09-01 11:16:49,64.9899978638
2017-09-01 11:16:50,27.9799995422
2017-09-01 11:16:51,19.0
2017-09-01 11:16:53,363.559997559
2017-09-01 11:16:53,299.989990234
2017-09-01 11:16:59,99.9000015259
2017-09-01 11:17:01,119.989997864
2017-09-01 11:17:05,1.0
2017-09-01 11:17:05,6.59000015259
2017-09-01 11:17:05,31.8899993896
2017-09-01 11:17:05,15.9899997711
2017-09-01 11:17:06,11.9899997711
2017-09-01 11:17:06,6.48000001907
2017-09-01 11:17:06,19.7999992371
2017-09-01 11:17:06,13.9899997711
2017-09-01 11:17:08,7.84000015259
2017-09-01 11:17:08,12.9899997711
2017-09-01 11:17:09,349.989990234
2017-09-01 11:17:10,22.0
2017-09-01 11:17:11,44.7999992371
2017-09-01 11:17:12,249.990005493
2017-09-01 11:17:15,17.9899997711
2017-09-01 11:17:15,94.9899978638
2017-09-01 11:17:15,49.9000015259
2017-09-01 11:17:15,49.9900016785
2017-09-01 11:17:17,84.9899978638
2017-09-01 11:17:18,79.9899978638
2017-09-01 11:17:20,8.98999977112
2017-09-01 11:17:20,4.59000015259
2017-09-01 11:17:22,422.929992676
2017-09-01 11:17:22,79.9899978638
2017-09-01 11:17:23,39.9900016785
2017-09-01 11:17:25,59.9900016785
2017-09-01 11:17:26,11.9899997711
2017-09-01 11:17:28,45.9799995422
2017-09-01 11:17:31,169.990005493
2017-09-01 11:17:40,152.0
2017-09-01 11:17:40,99.9899978638
2017-09-01 11:17:40,499.989990234
2017-09-01 11:17:40,54.9900016785
2017-09-01 11:17:41,15.9899997711
2017-09-01 11:17:43,79.9000015259
2017-09-01 11:17:44,8.97999954224
2017-09-01 11:17:45,39.0
2017-09-01 11:17:45,79.9899978638
2017-09-01 11:17:46,8.98999977112
2017-09-01 11:17:46,13.7100000381
2017-09-01 11:17:46,13.1899995804
2017-09-01 11:17:46,23.5499992371
2017-09-01 11:17:46,34.5999984741
2017-09-01 11:17:46,26.5
2017-09-01 11:17:46,9.0
2017-09-01 11:17:46,9.98999977112
2017-09-01 11:17:48,289.989990234
2017-09-01 11:17:49,186.0
2017-09-01 11:17:57,1.0
2017-09-01 11:17:57,16.9799995422
2017-09-01 11:17:58,19.0900001526
2017-09-01 11:18:01,101.75
2017-09-01 11:18:08,23.0
2017-09-01 11:18:08,5.63999986649
2017-09-01 11:18:08,30.6000003815
2017-09-01 11:18:09,334.359985352
2017-09-01 11:18:10,80.0999984741
2017-09-01 11:18:10,99.9899978638
2017-09-01 11:18:13,9.98999977112
2017-09-01 11:18:13,19.9899997711
2017-09-01 11:18:13,8.19999980927
2017-09-01 11:18:13,17.9899997711
2017-09-01 11:18:13,1.5
2017-09-01 11:18:13,154.949996948
2017-09-01 11:18:13,14.9899997711
2017-09-01 11:18:14,3.99000000954
2017-09-01 11:18:14,5.59999990463
2017-09-01 11:18:15,6.98000001907
2017-09-01 11:18:17,43.9199981689
2017-09-01 11:18:20,19.0
2017-09-01 11:18:22,239.899993896
2017-09-01 11:18:23,11.9899997711
2017-09-01 11:18:29,34.9799995422
2017-09-01 11:18:30,26.9899997711
2017-09-01 11:18:31,22.0
2017-09-01 11:18:32,159.990005493
2017-09-01 11:18:33,9.77999973297
2017-09-01 11:18:33,12.3400001526
2017-09-01 11:18:35,16.9899997711
2017-09-01 11:18:35,6.98999977112
2017-09-01 11:18:36,189.990005493
2017-09-01 11:18:37,389.0
2017-09-01 11:18:37,34.9900016785
2017-09-01 11:18:45,44.9099998474
2017-09-01 11:18:47,299.989990234
2017-09-01 11:18:47,135.0
2017-09-01 11:18:48,65.8799972534
2017-09-01 11:18:48,19.8999996185
2017-09-01 11:18:50,9.98999977112
2017-09-01 11:18:50,9.98999977112
2017-09-01 11:18:50,6.0
2017-09-01 11:18:50,6.98999977112
2017-09-01 11:18:50,9.98999977112
2017-09-01 11:18:50,8.44999980927
2017-09-01 11:18:54,455.0
2017-09-01 11:18:54,9.89999961853
2017-09-01 11:18:55,24.9899997711
2017-09-01 11:18:55,1.25999999046
2017-09-01 11:18:55,0.0
2017-09-01 11:18:55,2.5
2017-09-01 11:18:55,1.55999994278
2017-09-01 11:18:55,2.56999993324
2017-09-01 11:18:57,79.9899978638
2017-09-01 11:18:57,9.89999961853
2017-09-01 11:18:57,6.98999977112
2017-09-01 11:18:59,9.98999977112
2017-09-01 11:18:59,23.8999996185
2017-09-01 11:18:59,11.4399995804
2017-09-01 11:18:59,13.9899997711
2017-09-01 11:19:00,16.8999996185
2017-09-01 11:19:00,7.98999977112
2017-09-01 11:19:00,5.0
2017-09-01 11:19:00,577.890014648
2017-09-01 11:19:00,41.9900016785
2017-09-01 11:19:00,76.9899978638
2017-09-01 11:19:00,53.8699989319
2017-09-01 11:19:06,52.9900016785
2017-09-01 11:19:07,17.9899997711
2017-09-01 11:19:08,9.77999973297
2017-09-01 11:19:11,65.8499984741
2017-09-01 11:19:18,12.9899997711
2017-09-01 11:19:18,69.9899978638
2017-09-01 11:19:19,218.0
2017-09-01 11:19:20,4.98999977112
2017-09-01 11:19:20,158.970001221
2017-09-01 11:19:24,69.9899978638
2017-09-01 11:19:25,14.1599998474
2017-09-01 11:19:25,0.0
2017-09-01 11:19:26,109.089996338
2017-09-01 11:19:27,77.3899993896
2017-09-01 11:19:28,286.869995117
2017-09-01 11:19:28,8.5
2017-09-01 11:19:28,4.51999998093
2017-09-01 11:19:37,28.0
2017-09-01 11:19:37,1599.98999023
2017-09-01 11:19:38,52.8499984741
2017-09-01 11:19:38,10.8000001907
2017-09-01 11:19:38,6.57999992371
2017-09-01 11:19:40,26.9799995422
2017-09-01 11:19:40,6.80000019073
2017-09-01 11:19:40,7.98999977112
2017-09-01 11:19:40,25.9899997711
2017-09-01 11:19:41,9.80000019073
2017-09-01 11:19:41,12.8999996185
2017-09-01 11:19:42,56.9500007629
2017-09-01 11:19:42,4.59000015259
2017-09-01 11:19:42,198.0
2017-09-01 11:19:45,2.99000000954
2017-09-01 11:19:45,57.9000015259
2017-09-01 11:19:45,22.0
2017-09-01 11:19:45,52.7999992371
2017-09-01 11:19:45,49.9900016785
2017-09-01 11:19:45,22.9899997711
2017-09-01 11:19:47,116.309997559
2017-09-01 11:19:49,249.990005493
2017-09-01 11:19:49,1.0
2017-09-01 11:19:49,69.9899978638
2017-09-01 11:19:49,159.990005493
2017-09-01 11:19:49,14.9899997711
2017-09-01 11:19:50,32.9900016785
2017-09-01 11:19:51,19.0
2017-09-01 11:19:53,6.40000009537
2017-09-01 11:19:53,5.26999998093
2017-09-01 11:19:55,29.9899997711
2017-09-01 11:19:55,54.9900016785
2017-09-01 11:19:58,47.3100013733
2017-09-01 11:19:58,14.9499998093
2017-09-01 11:19:58,2.90000009537
2017-09-01 11:19:59,8.93999958038
2017-09-01 11:19:59,16.9899997711
2017-09-01 11:19:59,11.9899997711
2017-09-01 11:20:01,20.5100002289
2017-09-01 11:20:01,34.9900016785
2017-09-01 11:20:01,44.0999984741
2017-09-01 11:20:04,49.4900016785
2017-09-01 11:20:06,29.9899997711
2017-09-01 11:20:07,39.9900016785
2017-09-01 11:20:07,16.4699993134
2017-09-01 11:20:08,14.970000267
2017-09-01 11:20:08,26.9899997711
2017-09-01 11:20:08,4.40000009537
2017-09-01 11:20:09,18.9899997711
2017-09-01 11:20:11,9.98999977112
2017-09-01 11:20:11,3.78999996185
2017-09-01 11:20:11,44.6100006104
2017-09-01 11:20:12,94.9899978638
2017-09-01 11:20:12,749.989990234
2017-09-01 11:20:16,149.990005493
2017-09-01 11:20:16,49.8899993896
2017-09-01 11:20:19,26.8999996185
2017-09-01 11:20:20,70.0100021362
2017-09-01 11:20:21,209.990005493
2017-09-01 11:20:26,16.9200000763
2017-09-01 11:20:26,3.99000000954
2017-09-01 11:20:26,3.69000005722
2017-09-01 11:20:29,19.0
2017-09-01 11:20:31,174.990005493
2017-09-01 11:20:32,129.990005493
2017-09-01 11:20:32,99.9899978638
2017-09-01 11:20:36,196.669998169
2017-09-01 11:20:36,111.510002136
2017-09-01 11:20:37,22.8999996185
2017-09-01 11:20:38,14.0
2017-09-01 11:20:44,12.8999996185
2017-09-01 11:20:46,12.5900001526
2017-09-01 11:20:47,24.9899997711
2017-09-01 11:20:49,1.99000000954
2017-09-01 11:20:49,15.9899997711
2017-09-01 11:20:49,6.98999977112
2017-09-01 11:20:50,5.0
2017-09-01 11:20:50,19.9899997711
2017-09-01 11:20:52,3.99000000954
2017-09-01 11:20:52,85.9899978638
2017-09-01 11:20:52,30.9699993134
2017-09-01 11:20:52,11.9899997711
2017-09-01 11:20:52,349.0
2017-09-01 11:20:52,119.980003357
2017-09-01 11:20:53,29.9899997711
2017-09-01 11:20:56,18.9699993134
2017-09-01 11:20:56,14.4499998093
2017-09-01 11:20:56,14.7600002289
2017-09-01 11:20:56,25.9899997711
2017-09-01 11:20:57,23.4899997711
2017-09-01 11:20:58,3.78999996185
2017-09-01 11:20:58,3.98000001907
2017-09-01 11:20:58,2.79999995232
2017-09-01 11:20:58,3.77999997139
2017-09-01 11:20:58,6.48999977112
2017-09-01 11:20:58,2.20000004768
2017-09-01 11:20:58,2.79999995232
2017-09-01 11:20:59,44.9900016785
2017-09-01 11:21:03,49.9900016785
2017-09-01 11:21:04,389.0
2017-09-01 11:21:10,59.8600006104
2017-09-01 11:21:14,7.98999977112
2017-09-01 11:21:15,2.70000004768
2017-09-01 11:21:15,12.75
2017-09-01 11:21:15,5.53999996185
2017-09-01 11:21:15,17.6800003052
2017-09-01 11:21:15,246.990005493
2017-09-01 11:21:16,399.989990234
2017-09-01 11:21:17,362.609985352
2017-09-01 11:21:18,399.989990234
2017-09-01 11:21:19,51.6500015259
2017-09-01 11:21:23,29.9899997711
2017-09-01 11:21:27,35.9599990845
2017-09-01 11:21:31,42.9900016785
2017-09-01 11:21:33,34.9900016785
2017-09-01 11:21:33,189.990005493
2017-09-01 11:21:34,6.94999980927
2017-09-01 11:21:36,84.9599990845
2017-09-01 11:21:37,8.25
2017-09-01 11:21:40,6.51999998093
2017-09-01 11:21:40,31.7999992371
2017-09-01 11:21:41,13.9899997711
2017-09-01 11:21:43,28.6900005341
2017-09-01 11:21:43,4.73999977112
2017-09-01 11:21:43,16.9899997711
2017-09-01 11:21:45,599.989990234
2017-09-01 11:21:45,5.67999982834
2017-09-01 11:21:46,7.98999977112
2017-09-01 11:21:46,21.3700008392
2017-09-01 11:21:46,7.90000009537
2017-09-01 11:21:46,6.71000003815
2017-09-01 11:21:46,11.9899997711
2017-09-01 11:21:46,44.9000015259
2017-09-01 11:21:46,8.27999973297
2017-09-01 11:21:46,107.010002136
2017-09-01 11:21:47,3.51999998093
2017-09-01 11:21:48,12.9499998093
2017-09-01 11:21:50,169.199996948
2017-09-01 11:21:50,5.90000009537
2017-09-01 11:21:51,46.8899993896
2017-09-01 11:21:54,339.0
2017-09-01 11:21:56,22.9899997711
2017-09-01 11:21:56,39.9000015259
2017-09-01 11:21:57,1.87999999523
2017-09-01 11:21:57,0.990000009537
2017-09-01 11:21:57,88.5699996948
2017-09-01 11:22:01,273.980010986
2017-09-01 11:22:01,268.0
2017-09-01 11:22:01,3.47000002861
2017-09-01 11:22:02,29.9899997711
2017-09-01 11:22:05,7.90000009537
2017-09-01 11:22:05,19.4699993134
2017-09-01 11:22:05,59.9000015259
2017-09-01 11:22:06,499.989990234
2017-09-01 11:22:06,249.990005493
2017-09-01 11:22:06,10.9899997711
2017-09-01 11:22:06,119.989997864
2017-09-01 11:22:06,289.989990234
2017-09-01 11:22:06,279.989990234
2017-09-01 11:22:07,75.6900024414
2017-09-01 11:22:07,54.9900016785
2017-09-01 11:22:07,329.989990234
2017-09-01 11:22:08,147.990005493
2017-09-01 11:22:08,111.36000061
2017-09-01 11:22:08,145.330001831
2017-09-01 11:22:11,16.5900001526
2017-09-01 11:22:11,76.9899978638
2017-09-01 11:22:12,189.990005493
2017-09-01 11:22:13,95.1299972534
2017-09-01 11:22:13,18.9899997711
2017-09-01 11:22:13,22.0
2017-09-01 11:22:13,479.989990234
2017-09-01 11:22:17,189.990005493
2017-09-01 11:22:20,3.57999992371
2017-09-01 11:22:22,2.99000000954
2017-09-01 11:22:22,29.0
2017-09-01 11:22:24,4.67999982834
2017-09-01 11:22:24,59.9900016785
2017-09-01 11:22:24,15.9899997711
2017-09-01 11:22:24,6.40000009537
2017-09-01 11:22:25,135.240005493
2017-09-01 11:22:29,28.0
2017-09-01 11:22:29,19.1499996185
2017-09-01 11:22:29,9.89999961853
2017-09-01 11:22:29,27.7999992371
2017-09-01 11:22:29,9.89999961853
2017-09-01 11:22:29,3.07999992371
2017-09-01 11:22:29,14.8999996185
2017-09-01 11:22:32,40.0
2017-09-01 11:22:33,11.4399995804
2017-09-01 11:22:33,64.8000030518
2017-09-01 11:22:35,39.0
2017-09-01 11:22:36,38.9000015259
2017-09-01 11:22:36,18.8999996185
2017-09-01 11:22:40,26.9899997711
2017-09-01 11:22:40,19.9799995422
2017-09-01 11:22:40,259.989990234
2017-09-01 11:22:40,47.1699981689
2017-09-01 11:22:40,71.9100036621
2017-09-01 11:22:41,1.10000002384
2017-09-01 11:22:41,1.10000002384
2017-09-01 11:22:41,1.10000002384
2017-09-01 11:22:41,2.20000004768
2017-09-01 11:22:41,1.10000002384
2017-09-01 11:22:41,159.990005493
2017-09-01 11:22:41,1.10000002384
2017-09-01 11:22:41,1.10000002384
2017-09-01 11:22:41,1.10000002384
2017-09-01 11:22:44,36.9900016785
2017-09-01 11:22:46,4.90000009537
2017-09-01 11:22:47,10.3599996567
2017-09-01 11:22:47,79.9899978638
2017-09-01 11:22:50,59.9799995422
2017-09-01 11:22:50,29.9699993134
2017-09-01 11:22:50,19.9899997711
2017-09-01 11:22:50,25.9899997711
2017-09-01 11:22:50,19.0
2017-09-01 11:22:50,9.77999973297
2017-09-01 11:22:51,19.0
2017-09-01 11:22:52,19.0
2017-09-01 11:22:53,9.98999977112
2017-09-01 11:22:53,189.949996948
2017-09-01 11:22:56,5.09999990463
2017-09-01 11:22:56,7.86999988556
2017-09-01 11:22:56,2.76999998093
2017-09-01 11:22:56,4.96999979019
2017-09-01 11:22:56,52.9900016785
2017-09-01 11:22:56,3.27999997139
2017-09-01 11:22:56,3.49000000954
2017-09-01 11:23:00,16.9899997711
2017-09-01 11:23:00,78.9199981689
2017-09-01 11:23:00,37.0
2017-09-01 11:23:01,17.9599990845
2017-09-01 11:23:06,14.6800003052
2017-09-01 11:23:12,19.0
2017-09-01 11:23:13,10.8999996185
2017-09-01 11:23:13,34.9000015259
2017-09-01 11:23:16,20.9899997711
2017-09-01 11:23:16,79.9899978638
2017-09-01 11:23:16,44.9799995422
2017-09-01 11:23:17,179.990005493
2017-09-01 11:23:17,11.6899995804
2017-09-01 11:23:19,84.9899978638
2017-09-01 11:23:19,119.370002747
2017-09-01 11:23:19,99.9899978638
2017-09-01 11:23:19,105.870002747
2017-09-01 11:23:19,178.0
2017-09-01 11:23:21,199.0
2017-09-01 11:23:22,4.98999977112
2017-09-01 11:23:22,34.9900016785
2017-09-01 11:23:22,49.9900016785
2017-09-01 11:23:24,56.8800010681
2017-09-01 11:23:24,42.9500007629
2017-09-01 11:23:24,8.77999973297
2017-09-01 11:23:24,37.9900016785
2017-09-01 11:23:25,6.48000001907
2017-09-01 11:23:25,4.69000005722
2017-09-01 11:23:26,29.9899997711
2017-09-01 11:23:26,198.0
2017-09-01 11:23:29,14.970000267
2017-09-01 11:23:29,13.3199996948
2017-09-01 11:23:29,17.9799995422
2017-09-01 11:23:29,8.25
2017-09-01 11:23:30,59.0
2017-09-01 11:23:32,159.990005493
2017-09-01 11:23:34,21.0
2017-09-01 11:23:34,9.98999977112
2017-09-01 11:23:34,18.8799991608
2017-09-01 11:23:34,5.55000019073
2017-09-01 11:23:34,5.26000022888
2017-09-01 11:23:34,4.98000001907
2017-09-01 11:23:34,2.20000004768
2017-09-01 11:23:36,59.0
2017-09-01 11:23:37,17.3999996185
2017-09-01 11:23:38,16.9899997711
2017-09-01 11:23:38,599.989990234
2017-09-01 11:23:44,109.989997864
2017-09-01 11:23:46,69.9899978638
2017-09-01 11:23:47,13.6400003433
2017-09-01 11:23:48,23.9599990845
2017-09-01 11:23:50,9.0
2017-09-01 11:23:50,99.9899978638
2017-09-01 11:23:50,14.9899997711
2017-09-01 11:23:50,19.9899997711
2017-09-01 11:23:50,39.9900016785
2017-09-01 11:23:51,105.0
2017-09-01 11:23:52,6.21999979019
2017-09-01 11:23:52,9.64999961853
2017-09-01 11:23:52,24.4200000763
2017-09-01 11:23:52,3.32999992371
2017-09-01 11:23:53,12.9799995422
2017-09-01 11:23:56,69.0
2017-09-01 11:23:56,24.9899997711
2017-09-01 11:23:59,99.0
2017-09-01 11:23:59,29.8999996185
2017-09-01 11:24:00,35.1199989319
2017-09-01 11:24:01,0.649999976158
2017-09-01 11:24:01,26.9500007629
2017-09-01 11:24:01,164.990005493
2017-09-01 11:24:03,39.9900016785
2017-09-01 11:24:04,64.9499969482
2017-09-01 11:24:05,84.9800033569
2017-09-01 11:24:05,84.9800033569
2017-09-01 11:24:07,0.0
2017-09-01 11:24:07,59.0
2017-09-01 11:24:09,95.0
2017-09-01 11:24:09,59.9900016785
2017-09-01 11:24:19,199.990005493
2017-09-01 11:24:21,29.9899997711
2017-09-01 11:24:23,179.0
2017-09-01 11:24:24,5.98999977112
2017-09-01 11:24:25,31.4899997711
2017-09-01 11:24:26,169.990005493
2017-09-01 11:24:28,29.8999996185
2017-09-01 11:24:34,3.92000007629
2017-09-01 11:24:35,23.9899997711
2017-09-01 11:24:35,5.98999977112
2017-09-01 11:24:35,4.26999998093
2017-09-01 11:24:36,5.78999996185
2017-09-01 11:24:36,2.3900001049
2017-09-01 11:24:36,3.0
2017-09-01 11:24:36,10.4899997711
2017-09-01 11:24:36,9.38000011444
2017-09-01 11:24:36,33.9199981689
2017-09-01 11:24:36,3.88000011444
2017-09-01 11:24:36,5.96999979019
2017-09-01 11:24:37,15.9899997711
2017-09-01 11:24:37,1.0
2017-09-01 11:24:37,6.88999986649
2017-09-01 11:24:37,0.0
2017-09-01 11:24:38,34.9900016785
2017-09-01 11:24:38,169.990005493
2017-09-01 11:24:39,4.09000015259
2017-09-01 11:24:39,4.42000007629
2017-09-01 11:24:39,8.44999980927
2017-09-01 11:24:39,8.53999996185
2017-09-01 11:24:39,16.9899997711
2017-09-01 11:24:39,8.36999988556
2017-09-01 11:24:42,10.0
2017-09-01 11:24:43,4.63999986649
2017-09-01 11:24:44,6.98999977112
2017-09-01 11:24:44,7.98999977112
2017-09-01 11:24:44,23.9899997711
2017-09-01 11:24:44,8.98999977112
2017-09-01 11:24:46,173.020004272
2017-09-01 11:24:46,19.9899997711
2017-09-01 11:24:47,159.979995728
2017-09-01 11:24:47,6.94000005722
2017-09-01 11:24:51,44.9000015259
2017-09-01 11:24:51,42.1699981689
2017-09-01 11:24:51,7.98999977112
2017-09-01 11:24:54,343.799987793
2017-09-01 11:24:54,54.9900016785
2017-09-01 11:24:54,13.1999998093
2017-09-01 11:24:55,119.989997864
2017-09-01 11:24:55,24.9899997711
2017-09-01 11:24:55,19.0
2017-09-01 11:24:55,44.9900016785
2017-09-01 11:24:56,24.9899997711
2017-09-01 11:24:57,13.8999996185
2017-09-01 11:24:59,7.94000005722
2017-09-01 11:25:01,69.9899978638
2017-09-01 11:25:01,16.9899997711
2017-09-01 11:25:02,59.9900016785
2017-09-01 11:25:04,59.9799995422
2017-09-01 11:25:05,129.990005493
2017-09-01 11:25:06,199.990005493
2017-09-01 11:25:06,119.900001526
2017-09-01 11:25:06,562.0
2017-09-01 11:25:06,239.0
2017-09-01 11:25:07,22.9899997711
2017-09-01 11:25:07,159.990005493
2017-09-01 11:25:07,9.98999977112
2017-09-01 11:25:09,4.88999986649
2017-09-01 11:25:09,4.28000020981
2017-09-01 11:25:09,5.98999977112
2017-09-01 11:25:09,49.9900016785
2017-09-01 11:25:09,9.97999954224
2017-09-01 11:25:09,4.36999988556
2017-09-01 11:25:09,7.76999998093
2017-09-01 11:25:09,2.93000006676
2017-09-01 11:25:09,6.42999982834
2017-09-01 11:25:09,117.0
2017-09-01 11:25:09,18.9899997711
2017-09-01 11:25:09,39.9900016785
2017-09-01 11:25:10,4.96999979019
2017-09-01 11:25:14,31.9799995422
2017-09-01 11:25:18,7.01999998093
2017-09-01 11:25:21,2.49000000954
2017-09-01 11:25:21,89.9899978638
2017-09-01 11:25:23,29.8999996185
2017-09-01 11:25:25,94.1600036621
2017-09-01 11:25:26,19.0
2017-09-01 11:25:26,10.9899997711
2017-09-01 11:25:26,5.48999977112
2017-09-01 11:25:29,33.7999992371
2017-09-01 11:25:30,4.98999977112
2017-09-01 11:25:30,5.98999977112
2017-09-01 11:25:30,45.9900016785
2017-09-01 11:25:30,3.63000011444
2017-09-01 11:25:30,29.9899997711
2017-09-01 11:25:30,55.4399986267
2017-09-01 11:25:30,4.09000015259
2017-09-01 11:25:31,15.3999996185
2017-09-01 11:25:31,39.5
2017-09-01 11:25:31,3.99000000954
2017-09-01 11:25:31,138.990005493
2017-09-01 11:25:32,8.97999954224
2017-09-01 11:25:34,36.9799995422
2017-09-01 11:25:35,299.989990234
2017-09-01 11:25:35,149.990005493
2017-09-01 11:25:36,22.8999996185
2017-09-01 11:25:36,2.80999994278
2017-09-01 11:25:36,12.8999996185
2017-09-01 11:25:36,5.88000011444
2017-09-01 11:25:36,4.98999977112
2017-09-01 11:25:38,28.6399993896
2017-09-01 11:25:38,15.9899997711
2017-09-01 11:25:38,99.9899978638
2017-09-01 11:25:38,169.990005493
2017-09-01 11:25:38,110.0
2017-09-01 11:25:38,123.839996338
2017-09-01 11:25:38,10.5
2017-09-01 11:25:41,6.21999979019
2017-09-01 11:25:41,6.98999977112
2017-09-01 11:25:41,230.0
2017-09-01 11:25:41,10.9799995422
2017-09-01 11:25:41,1.0
2017-09-01 11:25:43,99.9899978638
2017-09-01 11:25:45,19.9799995422
2017-09-01 11:25:45,18.9699993134
2017-09-01 11:25:45,12.0
2017-09-01 11:25:46,399.0
2017-09-01 11:25:46,15.5399999619
2017-09-01 11:25:46,3.46000003815
2017-09-01 11:25:48,159.990005493
2017-09-01 11:25:48,19.9799995422
